ID,X,Y,Z,Description,,,,,,,,,,
HAO:0001532,11,1,10,inner orbit,,,,,,,,110,10,100
HAO:0001533,12,1,10,frontal carina,,,,,,,,120,10,100
HAO:0001534,13,1,10,fore wing blade,,,,,,,,130,10,100
HAO:0001535,1,2,10,basitarsal fossa of the protibia,,,,,,,,10,20,100
HAO:0001536,2,2,10,4th abdominal spiracle,,,,,,,,20,20,100
HAO:0001537,3,2,10,articular membrane of the mesotibio-mesobasitarsal joint,,,,,,,,30,20,100
HAO:0001538,4,2,10,2nd abdominal spiracle,,,,,,,,40,20,100
HAO:0001539,5,2,10,supraorbital suture,,,,,,,,50,20,100
HAO:0001540,6,2,10,supraorbital trabecula,,,,,,,,60,20,100
HAO:0001541,7,2,10,surcoxal depression,,,,,,,,70,20,100
HAO:0001542,8,2,10,pronoto-propleural arm muscle,,,,,,,,80,20,100
HAO:0001543,9,2,10,lateral pronoto-prophragmal muscle,,,,,,,,90,20,100
HAO:0001544,10,2,10,median pronoto-prophragmal muscle,,,,,,,,100,20,100
HAO:0001545,11,2,10,adipose system,,,,,,,,110,20,100
HAO:0001546,12,2,10,alary muscle,,,,,,,,120,20,100
HAO:0001547,13,2,10,chorion,,,,,,,,130,20,100
HAO:0001548,1,3,10,laminated bridge,,,,,,,,10,30,100
HAO:0001549,2,3,10,labral muscle,,,,,,,,20,30,100
HAO:0001550,3,3,10,labral apodeme,,,,,,,,30,30,100
HAO:0001551,4,3,10,labial muscle,,,,,,,,40,30,100
HAO:0001552,5,3,10,knee,,,,,,,,50,30,100
HAO:0001553,6,3,10,intrinsic muscle of the propleuron,,,,,,,,60,30,100
HAO:0001554,7,3,10,intrinsic muscle of the metapleuron,,,,,,,,70,30,100
HAO:0001555,8,3,10,intrinsic muscle of the mesopleuron,,,,,,,,80,30,100
HAO:0001556,9,3,10,intrinsic muscle of the harpe,,,,,,,,90,30,100
HAO:0001557,10,3,10,intrinsic maxillary palp muscle,,,,,,,,100,30,100
HAO:0001558,11,3,10,intervalvifer articulation,,,,,,,,110,30,100
HAO:0001559,12,3,10,interorbital plane,,,,,,,,120,30,100
HAO:0001560,13,3,10,interocular separation,,,,,,,,130,30,100
HAO:0001561,1,4,10,intermalar distance,,,,,,,,10,40,100
HAO:0001562,2,4,10,interarticular ridge of the first valvifer,,,,,,,,20,40,100
HAO:0001563,3,4,10,infrabuccal pouch,,,,,,,,30,40,100
HAO:0001564,4,4,10,inferior pronotal spine,,,,,,,,40,40,100
HAO:0001565,5,4,10,hypopharyngeal lobe,,,,,,,,50,40,100
HAO:0001566,6,4,10,hind wing third axillary muscle,,,,,,,,60,40,100
HAO:0001567,7,4,10,hind wing base,,,,,,,,70,40,100
HAO:0001568,8,4,10,vertical epomia,,,,,,,,80,40,100
HAO:0001569,9,4,10,dorsal T9-second valvifer muscle,,,,,,,,90,40,100
HAO:0001570,10,4,10,endite,,,,,,,,100,40,100
HAO:0001571,11,4,10,dorsal T8-T9 muscle,,,,,,,,110,40,100
HAO:0001572,12,4,10,dorsal surface of the mesoscutellum,,,,,,,,120,40,100
HAO:0001573,13,4,10,dorsal salivarial wall,,,,,,,,130,40,100
HAO:0001574,1,5,10,digital spine,,,,,,,,10,50,100
HAO:0001575,2,5,10,distal hypopharynx,,,,,,,,20,50,100
HAO:0001576,3,5,10,dorsal aperture of the phallobase,,,,,,,,30,50,100
HAO:0001577,4,5,10,dorsal flange of the second valvifer,,,,,,,,40,50,100
HAO:0001578,5,5,10,dorsal pronoto-procoxal muscle,,,,,,,,50,50,100
HAO:0001579,6,5,10,dorsal ramus of the first valvula,,,,,,,,60,50,100
HAO:0001580,7,5,10,digestive system,,,,,,,,70,50,100
HAO:0001581,8,5,10,metacoxo-metabasalar muscle,,,,,,,,80,50,100
HAO:0001582,9,5,10,mesocoxo-mesobasalar muscle,,,,,,,,90,50,100
HAO:0001583,10,5,10,central nervous system,,,,,,,,100,50,100
HAO:0001584,11,5,10,circulatory system,,,,,,,,110,50,100
HAO:0001585,12,5,10,cordate apodeme,,,,,,,,120,50,100
HAO:0001586,13,5,10,line,,,,,,,,130,50,100
HAO:0001587,1,6,10,lobe,,,,,,,,10,60,100
HAO:0001588,2,6,10,lower mesepimeron,,,,,,,,20,60,100
HAO:0001589,3,6,10,macrotergite,,,,,,,,30,60,100
HAO:0001590,4,6,10,malar carina,,,,,,,,40,60,100
HAO:0001591,5,6,10,coxopleurite,,,,,,,,50,60,100
HAO:0001592,6,6,10,occipito-cardinal muscle,,,,,,,,60,60,100
HAO:0001593,7,6,10,occipito-lacinial muscle,,,,,,,,70,60,100
HAO:0001594,8,6,10,occlusor of posterior thoracic spiracle,,,,,,,,80,60,100
HAO:0001595,9,6,10,ocellar hair patch,,,,,,,,90,60,100
HAO:0001596,10,6,10,vertexal sulcus,,,,,,,,100,60,100
HAO:0001597,11,6,10,preorbital suture,,,,,,,,110,60,100
HAO:0001598,12,6,10,orbital furrow,,,,,,,,120,60,100
HAO:0001599,13,6,10,organ system,,,,,,,,130,60,100
HAO:0001600,1,7,10,ovipositor apparatus,,,,,,,,10,70,100
HAO:0001601,2,7,10,paraclypeal margin,,,,,,,,20,70,100
HAO:0001602,3,7,10,parapsidal hair line of mesoscutum,,,,,,,,30,70,100
HAO:0001603,4,7,10,parapsidal ridge,,,,,,,,40,70,100
HAO:0001604,5,7,10,parapsidal furrow,,,,,,,,50,70,100
HAO:0001605,6,7,10,paraspiracular carina,,,,,,,,60,70,100
HAO:0001606,7,7,10,pars articulares,,,,,,,,70,70,100
HAO:0001607,8,7,10,acrosternite 3,,,,,,,,80,70,100
HAO:0001608,9,7,10,acrosternite 4,,,,,,,,90,70,100
HAO:0001609,10,7,10,acrosternite 2,,,,,,,,100,70,100
HAO:0001610,11,7,10,acrosternite 5,,,,,,,,110,70,100
HAO:0001611,12,7,10,acrosternite 6,,,,,,,,120,70,100
HAO:0001612,13,7,10,acrosternite 7,,,,,,,,130,70,100
HAO:0001613,1,8,10,acrosternite 8,,,,,,,,10,80,100
HAO:0001614,2,8,10,acrosternite 9,,,,,,,,20,80,100
HAO:0001615,3,8,10,ventral pronoto-procoxal muscle,,,,,,,,30,80,100
HAO:0001616,4,8,10,ventral T9-second valvifer muscle,,,,,,,,40,80,100
HAO:0001617,5,8,10,ventral plaque,,,,,,,,50,80,100
HAO:0001618,6,8,10,venter,,,,,,,,60,80,100
HAO:0001619,7,8,10,valvillus,,,,,,,,70,80,100
HAO:0001620,8,8,10,upper mesepisternum,,,,,,,,80,80,100
HAO:0001621,9,8,10,trochantinal lobe,,,,,,,,90,80,100
HAO:0001622,10,8,10,transverse suture,,,,,,,,100,80,100
HAO:0001623,11,8,10,transscutal impression,,,,,,,,110,80,100
HAO:0001624,12,8,10,transoccipital suture,,,,,,,,120,80,100
HAO:0001625,13,8,10,transepimeral sulcus,,,,,,,,130,80,100
HAO:0001626,1,9,10,transepimeral line,,,,,,,,10,90,100
HAO:0001627,2,9,10,frenal carina,,,,,,,,20,90,100
HAO:0001628,3,9,10,frenal sulcus,,,,,,,,30,90,100
HAO:0001629,4,9,10,mesotrochantero-mesobasalar muscle,,,,,,,,40,90,100
HAO:0001630,5,9,10,torma,,,,,,,,50,90,100
HAO:0001631,6,9,10,third axillary sclerite of the hind wing,,,,,,,,60,90,100
HAO:0001632,7,9,10,third axillary sclerite of the fore wing,,,,,,,,70,90,100
HAO:0001633,8,9,10,third axillary sclerite,,,,,,,,80,90,100
HAO:0001634,9,9,10,terminal spine,,,,,,,,90,90,100
HAO:0001635,10,9,10,tergosternal sulcus,,,,,,,,100,90,100
HAO:0001636,11,9,10,tergo-valvifer articulation,,,,,,,,110,90,100
HAO:0001637,12,9,10,tentorio-mandibular muscle,,,,,,,,120,90,100
HAO:0001638,13,9,10,tentorio-cardinal muscle,,,,,,,,130,90,100
HAO:0001639,1,10,10,T9-genital membrane muscle,,,,,,,,10,100,100
HAO:0001640,2,10,10,T8-first valvifer muscle,,,,,,,,20,100,100
HAO:0001641,3,10,10,anterior metanoto-metacoxal muscle,,,,,,,,30,100,100
HAO:0001642,4,10,10,metanoto-metabasalar muscle,,,,,,,,40,100,100
HAO:0001643,5,10,10,mesonoto-mesolaterophragmal muscle,,,,,,,,50,100,100
HAO:0001644,6,10,10,mesonoto-mesocoxal muscle,,,,,,,,60,100,100
HAO:0001645,7,10,10,mesonoto-mesobasalar muscle,,,,,,,,70,100,100
HAO:0001646,8,10,10,subsalivarial gland,,,,,,,,80,100,100
HAO:0001647,9,10,10,mesosternal shelf,,,,,,,,90,100,100
HAO:0001648,10,10,10,subpetiolar process,,,,,,,,100,100,100
HAO:0001649,11,10,10,subocular area,,,,,,,,110,100,100
HAO:0001650,12,10,10,submetapleural ridge,,,,,,,,120,100,100
HAO:0001651,13,10,10,submedian groove,,,,,,,,130,100,100
HAO:0001652,1,11,10,submedian carina of propodeum,,,,,,,,10,110,100
HAO:0001653,2,11,10,sublateral groove,,,,,,,,20,110,100
HAO:0001654,3,11,10,mediosternite,,,,,,,,30,110,100
HAO:0001655,4,11,10,subglossal brush,,,,,,,,40,110,100
HAO:0001656,5,11,10,subcoxa,,,,,,,,50,110,100
HAO:0001657,6,11,10,stylus of the third valvula,,,,,,,,60,110,100
HAO:0001658,7,11,10,dorsal valve,,,,,,,,70,110,100
HAO:0001659,8,11,10,stridulatory organ,,,,,,,,80,110,100
HAO:0001660,9,11,10,stipito-lacinial muscle,,,,,,,,90,110,100
HAO:0001661,10,11,10,stipito-galeal muscle,,,,,,,,100,110,100
HAO:0001662,11,11,10,sternopleurite,,,,,,,,110,110,100
HAO:0001663,12,11,10,sternaular area,,,,,,,,120,110,100
HAO:0001664,13,11,10,prospinasterno-profurcal muscle,,,,,,,,130,110,100
HAO:0001665,1,12,10,paraspiracular sulcus,,,,,,,,10,120,100
HAO:0001666,2,12,10,spiracular groove,,,,,,,,20,120,100
HAO:0001667,3,12,10,speculum,,,,,,,,30,120,100
HAO:0001668,4,12,10,S7-first valvula muscle,,,,,,,,40,120,100
HAO:0001669,5,12,10,setal line,,,,,,,,50,120,100
HAO:0001670,6,12,10,serrula,,,,,,,,60,120,100
HAO:0001671,7,12,10,sensillar patch of the second valvifer,,,,,,,,70,120,100
HAO:0001672,8,12,10,second valvifer-genital membrane muscle,,,,,,,,80,120,100
HAO:0001673,9,12,10,second axillary sclerite of the fore wing,,,,,,,,90,120,100
HAO:0001674,10,12,10,second abdominal tergal muscle,,,,,,,,100,120,100
HAO:0001675,11,12,10,second abdominal sternal muscle,,,,,,,,110,120,100
HAO:0001676,12,12,10,scutum,,,,,,,,120,120,100
HAO:0001677,13,12,10,scutellar tubercular projection,,,,,,,,130,120,100
HAO:0001678,1,13,10,glandular release pit of the scutellum,,,,,,,,10,130,100
HAO:0001679,2,13,10,scrobal sulcus,,,,,,,,20,130,100
HAO:0001680,3,13,10,scapular flange,,,,,,,,30,130,100
HAO:0001681,4,13,10,sawtooth,,,,,,,,40,130,100
HAO:0001682,5,13,10,salivarial sclerite,,,,,,,,50,130,100
HAO:0001683,6,13,10,salivarial orifice,,,,,,,,60,130,100
HAO:0001684,7,13,10,metasterno-second abdominal sternal muscle,,,,,,,,70,130,100
HAO:0001685,8,13,10,second sterno-metacoxal muscle,,,,,,,,80,130,100
HAO:0001686,9,13,10,row of spurs,,,,,,,,90,130,100
HAO:0001687,10,13,10,rod-like sensilla,,,,,,,,100,130,100
HAO:0001688,11,13,10,ramus,,,,,,,,110,130,100
HAO:0001689,12,13,10,radix,,,,,,,,120,130,100
HAO:0001690,13,13,10,pteralia of the fore wing,,,,,,,,130,130,100
HAO:0001691,1,1,11,protuberance on malar space,,,,,,,,10,10,110
HAO:0001692,2,1,11,protrochanteral muscle,,,,,,,,20,10,110
HAO:0001693,3,1,11,protibial apical pegs,,,,,,,,30,10,110
HAO:0001694,4,1,11,prospinasternum,,,,,,,,40,10,110
HAO:0001695,5,1,11,propodeal spine,,,,,,,,50,10,110
HAO:0001696,6,1,11,propodeal areola,,,,,,,,60,10,110
HAO:0001697,7,1,11,propleural muscle,,,,,,,,70,10,110
HAO:0001698,8,1,11,mesofurco-propleural arm muscle,,,,,,,,80,10,110
HAO:0001699,9,1,11,prophragmal muscle,,,,,,,,90,10,110
HAO:0001700,10,1,11,pronotal triangle,,,,,,,,100,10,110
HAO:0001701,11,1,11,pronotal ridge,,,,,,,,110,10,110
HAO:0001702,12,1,11,pronotal disc,,,,,,,,120,10,110
HAO:0001703,13,1,11,processus musculares,,,,,,,,130,10,110
HAO:0001704,1,2,11,processus articularis,,,,,,,,10,20,110
HAO:0001705,2,2,11,mesopleural muscle,,,,,,,,20,20,110
HAO:0001706,3,2,11,mesopleural suture,,,,,,,,30,20,110
HAO:0001707,4,2,11,mesopleuro-anterior thoracic spiracle muscle,,,,,,,,40,20,110
HAO:0001708,5,2,11,mesospinasternum,,,,,,,,50,20,110
HAO:0001709,6,2,11,mesotarsal pegs,,,,,,,,60,20,110
HAO:0001710,7,2,11,mesothoracic venter,,,,,,,,70,20,110
HAO:0001711,8,2,11,mesotibial apical peg,,,,,,,,80,20,110
HAO:0001712,9,2,11,metabasalar muscle,,,,,,,,90,20,110
HAO:0001713,10,2,11,metacoxal muscle,,,,,,,,100,20,110
HAO:0001714,11,2,11,metafurcal muscle,,,,,,,,110,20,110
HAO:0001715,12,2,11,metalaterophragma,,,,,,,,120,20,110
HAO:0001716,13,2,11,metalaterophragmal muscle,,,,,,,,130,20,110
HAO:0001717,1,3,11,metanotal flange,,,,,,,,10,30,110
HAO:0001718,2,3,11,metanotal muscle,,,,,,,,20,30,110
HAO:0001719,3,3,11,metanoto-metatrochantinal muscle,,,,,,,,30,30,110
HAO:0001720,4,3,11,metaphragmal muscle,,,,,,,,40,30,110
HAO:0001721,5,3,11,metapleural muscle,,,,,,,,50,30,110
HAO:0001722,6,3,11,metasomal spiracle,,,,,,,,60,30,110
HAO:0001723,7,3,11,metasubalare muscle,,,,,,,,70,30,110
HAO:0001724,8,3,11,metatrochanteral muscle,,,,,,,,80,30,110
HAO:0001725,9,3,11,metatrochantin,,,,,,,,90,30,110
HAO:0001726,10,3,11,metatrochantinal muscle,,,,,,,,100,30,110
HAO:0001727,11,3,11,mouth margin,,,,,,,,110,30,110
HAO:0001728,12,3,11,mucro,,,,,,,,120,30,110
HAO:0001729,13,3,11,multiporous gustatory sensillum,,,,,,,,130,30,110
HAO:0001730,1,4,11,multiporous olfactory sensillum,,,,,,,,10,40,110
HAO:0001731,2,4,11,multiporous plate,,,,,,,,20,40,110
HAO:0001732,3,4,11,nervous system,,,,,,,,30,40,110
HAO:0001733,4,4,11,notal membrane,,,,,,,,40,40,110
HAO:0001734,5,4,11,peduncle,,,,,,,,50,40,110
HAO:0001735,6,4,11,petiolar flange,,,,,,,,60,40,110
HAO:0001736,7,4,11,prophragmo-laterocervical muscle,,,,,,,,70,40,110
HAO:0001737,8,4,11,mesolaterophragmo-metabasalar muscle,,,,,,,,80,40,110
HAO:0001738,9,4,11,metalaterophragmo-metafurcal muscle,,,,,,,,90,40,110
HAO:0001739,10,4,11,pharyngeal wall,,,,,,,,100,40,110
HAO:0001740,11,4,11,pharynx,,,,,,,,110,40,110
HAO:0001741,12,4,11,posterior propleuro-postoccipital muscle,,,,,,,,120,40,110
HAO:0001742,13,4,11,second mesopleuro-third axillary sclerite of fore wing muscle,,,,,,,,130,40,110
HAO:0001743,1,5,11,mesopleuro-mesosubalar muscle,,,,,,,,10,50,110
HAO:0001744,2,5,11,anterior metapleuro-metafurcal muscle,,,,,,,,20,50,110
HAO:0001745,3,5,11,posterior metapleuro-metafurcal muscle,,,,,,,,30,50,110
HAO:0001746,4,5,11,first valvifer-genital membrane muscle,,,,,,,,40,50,110
HAO:0001747,5,5,11,fore wing base,,,,,,,,50,50,110
HAO:0001748,6,5,11,fore wing third axillary muscle,,,,,,,,60,50,110
HAO:0001749,7,5,11,fore wing venation,,,,,,,,70,50,110
HAO:0001750,8,5,11,lateral mesofurco-metafurcal muscle,,,,,,,,80,50,110
HAO:0001751,9,5,11,lateral metafurco-metacoxal muscle,,,,,,,,90,50,110
HAO:0001752,10,5,11,median metafurco-metacoxal muscle,,,,,,,,100,50,110
HAO:0001753,11,5,11,funicular segment,,,,,,,,110,50,110
HAO:0001754,12,5,11,gastral tail,,,,,,,,120,50,110
HAO:0001755,13,5,11,genal carina,,,,,,,,130,50,110
HAO:0001756,1,6,11,genal space,,,,,,,,10,60,110
HAO:0001757,2,6,11,genital membrane,,,,,,,,20,60,110
HAO:0001758,3,6,11,dorsal profurco-procoxal muscle,,,,,,,,30,60,110
HAO:0001759,4,6,11,hairy lobe,,,,,,,,40,60,110
HAO:0001760,5,6,11,hairy ring of the metasoma,,,,,,,,50,60,110
HAO:0001761,6,6,11,lamnium,,,,,,,,60,60,110
HAO:0001762,7,6,11,lateral fovea,,,,,,,,70,60,110
HAO:0001763,8,6,11,lateral frontal septum,,,,,,,,80,60,110
HAO:0001764,9,6,11,epicuticle,,,,,,,,90,60,110
HAO:0001765,10,6,11,epipharyngeal brush,,,,,,,,100,60,110
HAO:0001766,11,6,11,epipharyngeal muscle,,,,,,,,110,60,110
HAO:0001767,12,6,11,ventral clypeal margin,,,,,,,,120,60,110
HAO:0001768,13,6,11,external female genitalia,,,,,,,,130,60,110
HAO:0001769,1,7,11,extrinsic muscle of the antenna,,,,,,,,10,70,110
HAO:0001770,2,7,11,periepistomal striation,,,,,,,,20,70,110
HAO:0001771,3,7,11,first abdominal tergal spiracle muscle,,,,,,,,30,70,110
HAO:0001772,4,7,11,first axillary sclerite of the fore wing,,,,,,,,40,70,110
HAO:0001773,5,7,11,preorbital trabecula,,,,,,,,50,70,110
HAO:0001774,6,7,11,profurco-prophragmal muscle,,,,,,,,60,70,110
HAO:0001775,7,7,11,lateral scapo-pedicellar muscle,,,,,,,,70,70,110
HAO:0001776,8,7,11,lateral T8-T9 muscle,,,,,,,,80,70,110
HAO:0001777,9,7,11,lateral tentorio-scapal muscle,,,,,,,,90,70,110
HAO:0001778,10,7,11,laterodorsal projection of mesoscutellum,,,,,,,,100,70,110
HAO:0001779,11,7,11,mandibular muscle,,,,,,,,110,70,110
HAO:0001780,12,7,11,median bridge of the second valvifers,,,,,,,,120,70,110
HAO:0001781,13,7,11,median mesoscutal keel,,,,,,,,130,70,110
HAO:0001782,1,8,11,median scapo-pedicellar muscle,,,,,,,,10,80,110
HAO:0001783,2,8,11,mediotergite,,,,,,,,20,80,110
HAO:0001784,3,8,11,mesobasalar muscle,,,,,,,,30,80,110
HAO:0001785,4,8,11,mesocoxal foramen,,,,,,,,40,80,110
HAO:0001786,5,8,11,mesocoxal muscle,,,,,,,,50,80,110
HAO:0001787,6,8,11,mesofurcal muscle,,,,,,,,60,80,110
HAO:0001788,7,8,11,mesolaterophragma,,,,,,,,70,80,110
HAO:0001789,8,8,11,mesolaterophragmal muscle,,,,,,,,80,80,110
HAO:0001790,9,8,11,mesonotal muscle,,,,,,,,90,80,110
HAO:0001791,10,8,11,mesopectus-pronotum intersegmental membrane,,,,,,,,100,80,110
HAO:0001792,11,8,11,mesophragmal muscle,,,,,,,,110,80,110
HAO:0001793,12,8,11,lateral metapleuro-second abdominal sternal muscle,,,,,,,,120,80,110
HAO:0001794,13,8,11,metapleuro-propodeal muscle,,,,,,,,130,80,110
HAO:0001795,1,9,11,mandibular appendage,,,,,,,,10,90,110
HAO:0001796,2,9,11,marginal rim of scutellum,,,,,,,,20,90,110
HAO:0001797,3,9,11,median frontal septum,,,,,,,,30,90,110
HAO:0001798,4,9,11,median tentorio-scapal muscle,,,,,,,,40,90,110
HAO:0001799,5,9,11,intervolsellar process,,,,,,,,50,90,110
HAO:0001800,6,9,11,prespiracular carina,,,,,,,,60,90,110
HAO:0001801,7,9,11,prepecto-anterior thoracic spiracle muscle,,,,,,,,70,90,110
HAO:0001802,8,9,11,prepectal shelf,,,,,,,,80,90,110
HAO:0001803,9,9,11,prepectal carina,,,,,,,,90,90,110
HAO:0001804,10,9,11,prealare,,,,,,,,100,90,110
HAO:0001805,11,9,11,prepecto-mesobasalar muscle,,,,,,,,110,90,110
HAO:0001806,12,9,11,propleural arm-postoccipital muscle,,,,,,,,120,90,110
HAO:0001807,13,9,11,propleural arm-procoxal muscle,,,,,,,,130,90,110
HAO:0001808,1,10,11,pouch,,,,,,,,10,100,110
HAO:0001809,2,10,11,postscutellum,,,,,,,,20,100,110
HAO:0001810,3,10,11,postoccipital carina,,,,,,,,30,100,110
HAO:0001811,4,10,11,occipital suture,,,,,,,,40,100,110
HAO:0001812,5,10,11,posterior tentorio-scapal muscle,,,,,,,,50,100,110
HAO:0001813,6,10,11,posterior T9-second valvifer muscle,,,,,,,,60,100,110
HAO:0001814,7,10,11,posterior stipito-palpal muscle,,,,,,,,70,100,110
HAO:0001815,8,10,11,posterior second valvifer-second valvula muscle,,,,,,,,80,100,110
HAO:0001816,9,10,11,posterior scutellum,,,,,,,,90,100,110
HAO:0001817,10,10,11,posterior pronoto-laterocervical muscle,,,,,,,,100,100,110
HAO:0001818,11,10,11,posterior projection of mesoscutellum,,,,,,,,110,100,110
HAO:0001819,12,10,11,posterior metanoto-metacoxal muscle,,,,,,,,120,100,110
HAO:0001820,13,10,11,frontal lobe,,,,,,,,130,100,110
HAO:0001821,1,11,11,frontal triangle,,,,,,,,10,110,110
HAO:0001822,2,11,11,frontofacial ridge,,,,,,,,20,110,110
HAO:0001823,3,11,11,frontovertex,,,,,,,,30,110,110
HAO:0001824,4,11,11,transverse trabecula,,,,,,,,40,110,110
HAO:0001825,5,11,11,frontal line,,,,,,,,50,110,110
HAO:0001826,6,11,11,callus,,,,,,,,60,110,110
HAO:0001827,7,11,11,proctiger,,,,,,,,70,110,110
HAO:0001828,8,11,11,mesosubalare muscle,,,,,,,,80,110,110
HAO:0001829,9,11,11,mediosternite 2,,,,,,,,90,110,110
HAO:0001830,10,11,11,mediosternite 3,,,,,,,,100,110,110
HAO:0001831,11,11,11,mediosternite 4,,,,,,,,110,110,110
HAO:0001832,12,11,11,mediosternite 5,,,,,,,,120,110,110
HAO:0001833,13,11,11,mediosternite 6,,,,,,,,130,110,110
HAO:0001834,1,12,11,mediosternite 7,,,,,,,,10,120,110
HAO:0001835,2,12,11,mediosternite 8,,,,,,,,20,120,110
HAO:0001836,3,12,11,mediosternite 9,,,,,,,,30,120,110
HAO:0001837,4,12,11,mediosternite 10,,,,,,,,40,120,110
HAO:0001838,5,12,11,laterosternite,,,,,,,,50,120,110
HAO:0001839,6,12,11,laterosternite 2,,,,,,,,60,120,110
HAO:0001840,7,12,11,laterosternite 3,,,,,,,,70,120,110
HAO:0001841,8,12,11,laterosternite 5,,,,,,,,80,120,110
HAO:0001842,9,12,11,laterosternite 6,,,,,,,,90,120,110
HAO:0001843,10,12,11,laterosternite 7,,,,,,,,100,120,110
HAO:0001844,11,12,11,laterosternite 8,,,,,,,,110,120,110
HAO:0001845,12,12,11,laterosternite 9,,,,,,,,120,120,110
HAO:0001846,13,12,11,laterosternite 10,,,,,,,,130,120,110
HAO:0001847,1,13,11,metasomal spiracle,,,,,,,,10,130,110
HAO:0001848,2,13,11,laterosternite 4,,,,,,,,20,130,110
HAO:0001849,3,13,11,interscrobal surface,,,,,,,,30,130,110
HAO:0001850,4,13,11,frontofacial sulcus,,,,,,,,40,130,110
HAO:0001851,5,13,11,posterolateral tooth-like section of the anterior part of the pronotal plate,,,,,,,,50,130,110
HAO:0001852,6,13,11,submedian pronotal apodeme,,,,,,,,60,130,110
HAO:0001853,7,13,11,antecostal sulcus of the first abdominal tergum,,,,,,,,70,130,110
HAO:0001854,8,13,11,ventral impressed area of metanotum,,,,,,,,80,130,110
HAO:0001855,9,13,11,dorsal plate,,,,,,,,90,130,110
HAO:0001856,10,13,11,ventral spine of hypopygium,,,,,,,,100,130,110
HAO:0001857,11,13,11,posterior carina of subaxillular bar,,,,,,,,110,130,110
HAO:0001858,12,13,11,mesotrochantellus,,,,,,,,120,130,110
HAO:0001859,13,13,11,metatrochantellus,,,,,,,,130,130,110
HAO:0001860,1,1,12,mediotergite,,,,,,,,10,10,120
HAO:0001861,2,1,12,laterotergite,,,,,,,,20,10,120
HAO:0001862,3,1,12,axillary cord of the hind wing,,,,,,,,30,10,120
HAO:0001863,4,1,12,axillary cord of the fore wing,,,,,,,,40,10,120
HAO:0001864,5,1,12,fifth tarsomere,,,,,,,,50,10,120
HAO:0001865,6,1,12,fourth tarsomere,,,,,,,,60,10,120
HAO:0001866,7,1,12,palpomere,,,,,,,,70,10,120
HAO:0001867,8,1,12,second tarsomere,,,,,,,,80,10,120
HAO:0001868,9,1,12,third tarsomere,,,,,,,,90,10,120
HAO:0001869,10,1,12,metapleuron,,,,,,,,100,10,120
HAO:0001870,11,1,12,lateral metapleuro-metanotal muscle,,,,,,,,110,10,120
HAO:0001871,12,1,12,transverse carina of T2,,,,,,,,120,10,120
HAO:0001872,13,1,12,mesepisternum,,,,,,,,130,10,120
HAO:0001873,1,2,12,abdominal tergite 9,,,,,,,,10,20,120
HAO:0001874,2,2,12,abdominal tergite 10,,,,,,,,20,20,120
HAO:0001875,3,2,12,abdominal sternite 8,,,,,,,,30,20,120
HAO:0001876,4,2,12,postspiracular furrow,,,,,,,,40,20,120
HAO:0001877,5,2,12,metapostnotum,,,,,,,,50,20,120
HAO:0001878,6,2,12,median longitudinal carina of first metasomal sternum,,,,,,,,60,20,120
HAO:0001879,7,2,12,median longitudinal carina of the metasomal tergum,,,,,,,,70,20,120
HAO:0001880,8,2,12,median longitudinal furrow of mesoscutellum,,,,,,,,80,20,120
HAO:0001881,9,2,12,sublateral carina of tergum,,,,,,,,90,20,120
HAO:0001882,10,2,12,transverse carina on S2,,,,,,,,100,20,120
HAO:0001883,11,2,12,second flagellomere,,,,,,,,110,20,120
HAO:0001884,12,2,12,tenth flagellomere,,,,,,,,120,20,120
HAO:0001885,13,2,12,fifth flagellomere,,,,,,,,130,20,120
HAO:0001886,1,3,12,frontal ledge,,,,,,,,10,30,120
HAO:0001887,2,3,12,transmetapectal carina,,,,,,,,20,30,120
HAO:0001888,3,3,12,dorsal area of the metapectus,,,,,,,,30,30,120
HAO:0001889,4,3,12,stridulitrum,,,,,,,,40,30,120
HAO:0001890,5,3,12,abdominal sternum 10,,,,,,,,50,30,120
HAO:0001891,6,3,12,profurco-procoxal muscle,,,,,,,,60,30,120
HAO:0001892,7,3,12,profurco-postoccipital muscle,,,,,,,,70,30,120
HAO:0001893,8,3,12,release and spread structure,,,,,,,,80,30,120
HAO:0001894,9,3,12,mesonoto-mesotrochanteral muscle,,,,,,,,90,30,120
HAO:0001895,10,3,12,third flagellomere,,,,,,,,100,30,120
HAO:0001896,11,3,12,fourth flagellomere,,,,,,,,110,30,120
HAO:0001897,12,3,12,sixth flagellomere,,,,,,,,120,30,120
HAO:0001898,13,3,12,seventh flagellomere,,,,,,,,130,30,120
HAO:0001899,1,4,12,eighth flagellomere,,,,,,,,10,40,120
HAO:0001900,2,4,12,ninth flagellomere,,,,,,,,20,40,120
HAO:0001901,3,4,12,eleventh flagellomere,,,,,,,,30,40,120
HAO:0001902,4,4,12,notaular ridge,,,,,,,,40,40,120
HAO:0001903,5,4,12,mesoscutellar arm,,,,,,,,50,40,120
HAO:0001904,6,4,12,acropleural ridge,,,,,,,,60,40,120
HAO:0001905,7,4,12,posterior rim of the propodeum,,,,,,,,70,40,120
HAO:0001906,8,4,12,profurcal bridge,,,,,,,,80,40,120
HAO:0001907,9,4,12,flexor apodeme,,,,,,,,90,40,120
HAO:0001908,10,4,12,dorsal prepectal inflection,,,,,,,,100,40,120
HAO:0001909,11,4,12,posterior prepectal inflection,,,,,,,,110,40,120
