X, Y, Z, ID, Description
HAO:0001892,3.5,1.5,6.0,profurco-postoccipital muscle
HAO:0001893,4.0,1.5,6.0,release and spread structure
HAO:0001894,4.5,1.5,6.0,mesonoto-mesotrochanteral muscle
HAO:0001895,5.0,1.5,6.0,third flagellomere
HAO:0001896,5.5,1.5,6.0,fourth flagellomere
HAO:0001897,6.0,1.5,6.0,sixth flagellomere
HAO:0001898,6.5,1.5,6.0,seventh flagellomere
HAO:0001899,0.5,2.0,6.0,eighth flagellomere
HAO:0001900,1.0,2.0,6.0,ninth flagellomere
HAO:0001901,1.5,2.0,6.0,eleventh flagellomere
HAO:0001902,2.0,2.0,6.0,notaular ridge
HAO:0001903,2.5,2.0,6.0,mesoscutellar arm
HAO:0001904,3.0,2.0,6.0,acropleural ridge
HAO:0001905,3.5,2.0,6.0,posterior rim of the propodeum
HAO:0001906,4.0,2.0,6.0,profurcal bridge
HAO:0001907,4.5,2.0,6.0,flexor apodeme
HAO:0001908,5.0,2.0,6.0,dorsal prepectal inflection
HAO:0001909,5.5,2.0,6.0,posterior prepectal inflection
HAO:0001910,6.0,2.0,6.0,anus
HAO:0001911,6.5,2.0,6.0,transverse carina on T2
HAO:0001912,0.5,2.5,6.0,mesoscutum length
HAO:0001913,1.0,2.5,6.0,lateral pectal fossa of the coxa
HAO:0001914,1.5,2.5,6.0,lateral coxal condyle of the pleuron
HAO:0001915,2.0,2.5,6.0,pectal fossa of the coxa
HAO:0001916,2.5,2.5,6.0,medial pectal fossa of the coxa
HAO:0001917,3.0,2.5,6.0,coxal condyle of the pectus
HAO:0001918,3.5,2.5,6.0,medial coxal condyle of the pectus
HAO:0001919,4.0,2.5,6.0,lateral propodeal carina
HAO:0001920,4.5,2.5,6.0,inner orbit
HAO:0001921,5.0,2.5,6.0,Metanoto-propodeo-metapecto-mesopectal complex
HAO:0001922,5.5,2.5,6.0,skeletal muscle
HAO:0001923,6.0,2.5,6.0,visceral muscle
HAO:0001924,6.5,2.5,6.0,cuticular evagination
HAO:0001925,0.5,3.0,6.0,protarsal claw
HAO:0001926,1.0,3.0,6.0,mesotarsal claw
HAO:0001927,1.5,3.0,6.0,metatarsal claw
HAO:0001928,2.0,3.0,6.0,anterior extension of lateral axillar area
HAO:0001929,2.5,3.0,6.0,central keel
HAO:0001930,3.0,3.0,6.0,transverse propodeal carina
HAO:0001931,3.5,3.0,6.0,metasternum
HAO:0001932,4.0,3.0,6.0,mucro
HAO:0001933,4.5,3.0,6.0,gastral scrobe
HAO:0001934,5.0,3.0,6.0,lateral carina of the gastral scrobe
HAO:0001935,5.5,3.0,6.0,interantennal area
HAO:0001936,6.0,3.0,6.0,longitudinal sensillum
HAO:0001937,6.5,3.0,6.0,remigium
HAO:0001938,0.5,3.5,6.0,interocular distance
HAO:0001939,1.0,3.5,6.0,anterior cranio-mandibular articulation
HAO:0001940,1.5,3.5,6.0,annulus of petiole
HAO:0001941,2.0,3.5,6.0,anterior metatibial spur
HAO:0001942,2.5,3.5,6.0,calyptra
HAO:0001943,3.0,3.5,6.0,circumscutellar carina
HAO:0001944,3.5,3.5,6.0,facial impression
HAO:0001945,4.0,3.5,6.0,hairy ring of T3
HAO:0001946,4.5,3.5,6.0,intertergal suture
HAO:0001947,5.0,3.5,6.0,lateroventral mesopleural carina
HAO:0001948,5.5,3.5,6.0,longitudinal scutellar carina
HAO:0001949,6.0,3.5,6.0,longitudinal ridge on the posterior surface of metatibia
HAO:0001950,6.5,3.5,6.0,median carina of lower face
HAO:0001951,0.5,4.0,6.0,median mesoscutal impression
HAO:0001952,1.0,4.0,6.0,mesopleural impression
HAO:0001953,1.5,4.0,6.0,metafemoral spine
HAO:0001954,2.0,4.0,6.0,metapleural cavity
HAO:0001955,2.5,4.0,6.0,metepimeron
HAO:0001956,3.0,4.0,6.0,pronotal crest
HAO:0001957,3.5,4.0,6.0,facial triangle
HAO:0001958,4.0,4.0,6.0,setal pit
HAO:0001959,4.5,4.0,6.0,posteroventral cavity of female T7
HAO:0001960,5.0,4.0,6.0,scutellar spine
HAO:0001961,5.5,4.0,6.0,transverse median carina on scutellar plate
HAO:0001962,6.0,4.0,6.0,ventral keel of petiole
HAO:0001963,6.5,4.0,6.0,occipital margin
HAO:0001964,0.5,4.5,6.0,aporous sensillum
HAO:0001965,1.0,4.5,6.0,scutellar sensillum
HAO:0001966,1.5,4.5,6.0,secretory pore
HAO:0001967,2.0,4.5,6.0,specialized area of mesoscutellum
HAO:0001968,2.5,4.5,6.0,anterior propodeal projection
HAO:0001969,3.0,4.5,6.0,metasomal segment
HAO:0001970,3.5,4.5,6.0,thorax
HAO:0001971,4.0,4.5,6.0,subantennal carina
HAO:0001972,4.5,4.5,6.0,apical tooth of mandible
HAO:0001973,5.0,4.5,6.0,campaniform sensillum
HAO:0001974,5.5,4.5,6.0,medial tooth
HAO:0001975,6.0,4.5,6.0,lateral projection
HAO:0001976,6.5,4.5,6.0,basal tooth of mandible
HAO:0001977,0.5,5.0,6.0,costal margin
HAO:0001978,1.0,5.0,6.0,palpal fossa of the prementum
HAO:0001979,1.5,5.0,6.0,cardo
HAO:0001980,2.0,5.0,6.0,anatomical region
HAO:0001981,2.5,5.0,6.0,margin
HAO:0001982,3.0,5.0,6.0,dorsal area of the metapectal-propodeal complex
HAO:0001983,3.5,5.0,6.0,dorsal pronotal corner
HAO:0001984,4.0,5.0,6.0,anteclypeal setal pair
HAO:0001985,4.5,5.0,6.0,antespiracular setal patch
HAO:0001986,5.0,5.0,6.0,basal node
HAO:0001987,5.5,5.0,6.0,genal pilosity
HAO:0001988,6.0,5.0,6.0,lateral occipital carina
HAO:0001989,6.5,5.0,6.0,lateral epomia
HAO:0001990,0.5,5.5,6.0,pilosity
HAO:0001991,1.0,5.5,6.0,orbital carina
HAO:0001992,1.5,5.5,6.0,S2 felt field
HAO:0001993,2.0,5.5,6.0,S3 felt field
HAO:0001994,2.5,5.5,6.0,propodeum
HAO:0001995,3.0,5.5,6.0,mandibular lancea
HAO:0001996,3.5,5.5,6.0,precoxal sulcus
HAO:0001997,4.0,5.5,6.0,anterior area of the second abdominal sternite
HAO:0001998,4.5,5.5,6.0,dorsal petiolar carina
HAO:0001999,5.0,5.5,6.0,dorsope
HAO:0002000,5.5,5.5,6.0,lateral petiolar carina
HAO:0002001,6.0,5.5,6.0,coeloconic sensillum
HAO:0002002,6.5,5.5,6.0,gastral spiracles
HAO:0002003,0.5,6.0,6.0,gastral tergite
HAO:0002004,1.0,6.0,6.0,abdominal sternite 3
HAO:0002005,1.5,6.0,6.0,metasomal tergite
HAO:0002006,2.0,6.0,6.0,epimeral notch
HAO:0002007,2.5,6.0,6.0,sternal apodeme
HAO:0002008,3.0,6.0,6.0,areola
HAO:0002009,3.5,6.0,6.0,anterior declivity of mesoscutum
HAO:0002010,4.0,6.0,6.0,dorsal tendon attachment
HAO:0002011,4.5,6.0,6.0,face
HAO:0002012,5.0,6.0,6.0,facial midridge
HAO:0002013,5.5,6.0,6.0,supra-marginal carina
HAO:0002014,6.0,6.0,6.0,lateral longitudinal carina
HAO:0002015,6.5,6.0,6.0,lower tooth
HAO:0002016,0.5,6.5,6.0,transfacial sulcus
HAO:0002017,1.0,6.5,6.0,upper ocular sulcus
HAO:0002018,1.5,6.5,6.0,petiolar lamina
HAO:0002019,2.0,6.5,6.0,postgenal groove
HAO:0002020,2.5,6.5,6.0,postgenal lamella
HAO:0002021,3.0,6.5,6.0,cuticular invagination
HAO:0002022,3.5,6.5,6.0,vertical ocellar sulcus
HAO:0002023,4.0,6.5,6.0,gastral sternum
HAO:0002024,4.5,6.5,6.0,gastral tergum
HAO:0002025,5.0,6.5,6.0,lateral panel of pronotum
HAO:0002026,5.5,6.5,6.0,horn of T1
HAO:0002027,6.0,6.5,6.0,mid ocellar diameter
HAO:0002028,6.5,6.5,6.0,posterior mesoscutellar ridge
HAO:0002029,0.5,0.5,6.5,antennal sclerite
HAO:0002030,1.0,0.5,6.5,cercal plate
HAO:0002031,1.5,0.5,6.5,cercal seta
HAO:0002032,2.0,0.5,6.5,cercus
HAO:0002033,2.5,0.5,6.5,gonostyle/volsella complex
HAO:0002034,3.0,0.5,6.5,distodorsal submedian notch of gonostyle/volsella complex
HAO:0002035,3.5,0.5,6.5,distolateral projection of the harpe
HAO:0002036,4.0,0.5,6.5,dorsal apodeme of penisvalva
HAO:0002037,4.5,0.5,6.5,dorsal submedian impression of cupula
HAO:0002038,5.0,0.5,6.5,cupulo-gonostyle/volsella complex muscle
HAO:0002039,5.5,0.5,6.5,dorsomedian apodeme of the aedeagus
HAO:0002040,6.0,0.5,6.5,dorsomedian conjunctiva of the gonostyle/volsella complex
HAO:0002041,6.5,0.5,6.5,gonostyle-parossiculal muscle
HAO:0002042,0.5,1.0,6.5,gonostyle/volsella complex-volsellal muscle
HAO:0002043,1.0,1.0,6.5,gonostyle/volsella complex-harpal muscle
HAO:0002044,1.5,1.0,6.5,gonostyle/volsella complex-penisvalval muscle
HAO:0002045,2.0,1.0,6.5,gonossiculal muscle
HAO:0002046,2.5,1.0,6.5,medioventral conjunctiva of the gonostyle/volsella complex
HAO:0002047,3.0,1.0,6.5,proximal lobe of vas deferens
HAO:0002048,3.5,1.0,6.5,proximodorsal notch of cupula
HAO:0002049,4.0,1.0,6.5,proximodorsal notch of harpe
HAO:0002050,4.5,1.0,6.5,proximomedian apodeme of the harpe
HAO:0002051,5.0,1.0,6.5,penisvalval muscle
HAO:0002052,5.5,1.0,6.5,ventral gonostyle/volsella complex-penisvalval muscle
HAO:0002053,6.0,1.0,6.5,S9
HAO:0002054,6.5,1.0,6.5,semen
HAO:0002055,0.5,1.5,6.5,submedial notch on distoventral margin of gonostyle/volsella complex
HAO:0002056,1.0,1.5,6.5,submedian conjunctiva on the distoventral margin of gonostyle/volsella complex
HAO:0002057,1.5,1.5,6.5,T10
HAO:0002058,2.0,1.5,6.5,T8
HAO:0002059,2.5,1.5,6.5,T9
HAO:0002060,3.0,1.5,6.5,T9-T10 muscle
HAO:0002061,3.5,1.5,6.5,ventral rod of aedeagus
HAO:0002062,4.0,1.5,6.5,dorsalmost digital spine
HAO:0002063,4.5,1.5,6.5,gonostyle/volsella complex-gonossiculus articulation
HAO:0002064,5.0,1.5,6.5,ventromedian apodeme of the aedeagus
HAO:0002065,5.5,1.5,6.5,sternite
HAO:0002066,6.0,1.5,6.5,fore wing vein
HAO:0002067,6.5,1.5,6.5,flagellomere 14
HAO:0002068,0.5,2.0,6.5,inner spur
HAO:0002069,1.0,2.0,6.5,mesotibial outer spur
HAO:0002070,1.5,2.0,6.5,metatarsomere
HAO:0002071,2.0,2.0,6.5,anterior plate of pronotum
HAO:0002072,2.5,2.0,6.5,anterior conjunctival thickening
HAO:0002073,3.0,2.0,6.5,maxillary process of the hypostoma
HAO:0002074,3.5,2.0,6.5,cardinal articular condyle of the cranium
HAO:0002075,4.0,2.0,6.5,cardinal lever
HAO:0002076,4.5,2.0,6.5,cardino-stipital hinge
HAO:0002077,5.0,2.0,6.5,outer cardinal process
HAO:0002078,5.5,2.0,6.5,inner cardinal process
HAO:0002079,6.0,2.0,6.5,fragmental articulation
HAO:0002080,6.5,2.0,6.5,loral fossa of cardo
HAO:0002081,0.5,2.5,6.5,cardinal condyle of lorum
HAO:0002082,1.0,2.5,6.5,cardinal ridge
HAO:0002083,1.5,2.5,6.5,basal cardinal ridge
HAO:0002084,2.0,2.5,6.5,laterodistal cardinal ridge
HAO:0002085,2.5,2.5,6.5,mediodistal cardinal ridge
HAO:0002086,3.0,2.5,6.5,distal cardinal cavity
HAO:0002087,3.5,2.5,6.5,median cardinal cavity
HAO:0002088,4.0,2.5,6.5,lateral cardinal cavity
HAO:0002089,4.5,2.5,6.5,cardinal macula
HAO:0002090,5.0,2.5,6.5,basistipital process
HAO:0002091,5.5,2.5,6.5,stipital fossa of the cardo
HAO:0002092,6.0,2.5,6.5,medial stipital wall
HAO:0002093,6.5,2.5,6.5,basal lacinial sclerite
HAO:0002094,0.5,3.0,6.5,stipital thickening
HAO:0002095,1.0,3.0,6.5,medial dististipital process
HAO:0002096,1.5,3.0,6.5,stipital sclerite
HAO:0002097,2.0,3.0,6.5,posterior stipital wall
HAO:0002098,2.5,3.0,6.5,posterior stipital sclerite
HAO:0002099,3.0,3.0,6.5,principal carina of stipes
HAO:0002100,3.5,3.0,6.5,maxillary palpal socket
HAO:0002101,4.0,3.0,6.5,cardinal condyle of the stipes
HAO:0002102,4.5,3.0,6.5,ventral dististipital process
HAO:0002103,5.0,3.0,6.5,anterior tentorio-stipital muscle
HAO:0002104,5.5,3.0,6.5,posterior tentorio-stipital muscle
HAO:0002105,6.0,3.0,6.5,cardinal fragmentum
HAO:0002106,6.5,3.0,6.5,medial stipital groove
HAO:0002107,0.5,3.5,6.5,ocellar diameter
HAO:0002108,1.0,3.5,6.5,palpal formula
HAO:0002109,1.5,3.5,6.5,first sclerite of the maxillary palp
HAO:0002110,2.0,3.5,6.5,stipito-palpal muscle
HAO:0002111,2.5,3.5,6.5,second sclerite of the maxillary palp
HAO:0002112,3.0,3.5,6.5,third sclerite of the maxillary palp
HAO:0002113,3.5,3.5,6.5,fourth sclerite of the maxillary palp
HAO:0002114,4.0,3.5,6.5,first intrinsic muscle of the maxillary palp
HAO:0002115,4.5,3.5,6.5,second intrinsic muscle of the maxillary palp
HAO:0002116,5.0,3.5,6.5,third intrinsic muscle of the maxillary palp
HAO:0002117,5.5,3.5,6.5,lacinial bar
HAO:0002118,6.0,3.5,6.5,occipital margin
HAO:0002119,6.5,3.5,6.5,acantha
HAO:0002120,0.5,4.0,6.5,outer lobe of the lacinia
HAO:0002121,1.0,4.0,6.5,inner lobe of the lacinia
HAO:0002122,1.5,4.0,6.5,anterior lacinial fimbriae
HAO:0002123,2.0,4.0,6.5,posterior lacinial fimbriae
HAO:0002124,2.5,4.0,6.5,lacinial comb
HAO:0002125,3.0,4.0,6.5,stipito-premental conjunctiva
HAO:0002126,3.5,4.0,6.5,galeo-lacinial complex
HAO:0002127,4.0,4.0,6.5,distolateral galeal sclerite
HAO:0002128,4.5,4.0,6.5,distolateral galeal setiferous patch
HAO:0002129,5.0,4.0,6.5,proximolateral galeal setiferous patch
HAO:0002130,5.5,4.0,6.5,proximolateral galeal sclerite
HAO:0002131,6.0,4.0,6.5,lateral galeal crease
HAO:0002132,6.5,4.0,6.5,galeal crown
HAO:0002133,0.5,4.5,6.5,galeal fringe
HAO:0002134,1.0,4.5,6.5,galeal comb
HAO:0002135,1.5,4.5,6.5,proximal galeal brush
HAO:0002136,2.0,4.5,6.5,galeal lamina
HAO:0002137,2.5,4.5,6.5,galeal midrib
HAO:0002138,3.0,4.5,6.5,spiculate patch of lacinia
HAO:0002139,3.5,4.5,6.5,spiculate patch of the galea
HAO:0002140,4.0,4.5,6.5,velum
HAO:0002141,4.5,4.5,6.5,coeloconic sensillum of the galea
HAO:0002142,5.0,4.5,6.5,apicomedial galeal plate
HAO:0002143,5.5,4.5,6.5,basal galeal sclerite
HAO:0002144,6.0,4.5,6.5,postmental area
HAO:0002145,6.5,4.5,6.5,intercardinal area
HAO:0002146,0.5,5.0,6.5,interstipital area
HAO:0002147,1.0,5.0,6.5,postmental articular zone
HAO:0002148,1.5,5.0,6.5,intercardinal sclerite
HAO:0002149,2.0,5.0,6.5,postarticular portion of the postmentum
HAO:0002150,2.5,5.0,6.5,prearticular portion of the postmentum
HAO:0002151,3.0,5.0,6.5,basal process of the prementum
HAO:0002152,3.5,5.0,6.5,lateral premental face
HAO:0002153,4.0,5.0,6.5,labial palpal excision
HAO:0002154,4.5,5.0,6.5,subligular process
HAO:0002155,5.0,5.0,6.5,premental arm
HAO:0002156,5.5,5.0,6.5,ventral premental face
HAO:0002157,6.0,5.0,6.5,premental carina
HAO:0002158,6.5,5.0,6.5,first valvifer-first valvula complex
HAO:0002159,0.5,5.5,6.5,posterior margin of the first valvifer
HAO:0002160,1.0,5.5,6.5,ninth tergal condyle of the first valvifer
HAO:0002161,1.5,5.5,6.5,first valviferal fossa of the ninth tergite
HAO:0002162,2.0,5.5,6.5,transvalviferal conjunctiva
HAO:0002163,2.5,5.5,6.5,dorsal sclerite of the first valvifer
HAO:0002164,3.0,5.5,6.5,ventral sclerite of the first valvifer
HAO:0002165,3.5,5.5,6.5,intravalvifer articulation
HAO:0002166,4.0,5.5,6.5,anterior flange of the first valvifer
HAO:0002167,4.5,5.5,6.5,second valviferal condyle of the first valvifer
HAO:0002168,5.0,5.5,6.5,anterior angle of the first valvifer
HAO:0002169,5.5,5.5,6.5,anterior area of the second valvifer
HAO:0002170,6.0,5.5,6.5,posterior area of the second valvifer
HAO:0002171,6.5,5.5,6.5,basal line of the second valvifer
HAO:0002172,0.5,6.0,6.5,dorsal projection of the second valvifer
HAO:0002173,1.0,6.0,6.5,anterior section of dorsal flange of second valvifer
HAO:0002174,1.5,6.0,6.5,posterior section of dorsal flange of second valvifer
HAO:0002175,2.0,6.0,6.5,second valvifer-second valvula-third valvula complex
HAO:0002176,2.5,6.0,6.5,venom gland reservoir of the second valvifer
HAO:0002177,3.0,6.0,6.5,bulb
HAO:0002178,3.5,6.0,6.5,anterior notch of the dorsal valve
HAO:0002179,4.0,6.0,6.5,distal notch of the dorsal valve
HAO:0002180,4.5,6.0,6.5,distal vertical conjunctiva of the second valvifer-third valvula complex
HAO:0002181,5.0,6.0,6.5,second valvifer-third valvula complex
HAO:0002182,5.5,6.0,6.5,anterior ridge of T9
HAO:0002183,6.0,6.0,6.5,sclerite of the maxillary palp
HAO:0002184,6.5,6.0,6.5,muscle attachment site
HAO:0002185,0.5,6.5,6.5,S7
HAO:0002186,1.0,6.5,6.5,T9
HAO:0002187,1.5,6.5,6.5,lateral T9-second valvifer muscle
HAO:0002188,2.0,6.5,6.5,female T8
HAO:0002189,2.5,6.5,6.5,first valvifer-second valvifer muscle
HAO:0002190,3.0,6.5,6.5,dorsal ramus of the second valvula
HAO:0002191,3.5,6.5,6.5,egg canal
HAO:0002192,4.0,6.5,6.5,medial conjunctiva of the first valvula
HAO:0002193,4.5,6.5,6.5,length of dorsal projection
HAO:0002194,5.0,6.5,6.5,first sclerite of the labial palp
HAO:0002195,5.5,6.5,6.5,second sclerite of the labial palp
HAO:0002196,6.0,6.5,6.5,third sclerite of the labial palp
HAO:0002197,6.5,6.5,6.5,ligula
HAO:0002198,0.5,0.5,7.0,basiparaglossa
HAO:0002199,1.0,0.5,7.0,basiparaglossal brush
HAO:0002200,1.5,0.5,7.0,paraglossal sclerite
HAO:0002201,2.0,0.5,7.0,basiparaglossal sclerite
HAO:0002202,2.5,0.5,7.0,ventrolateral basiglossal arm
HAO:0002203,3.0,0.5,7.0,median conjunctiva of the anterior glossal plate
HAO:0002204,3.5,0.5,7.0,glossal annulus
HAO:0002205,4.0,0.5,7.0,annular hair
HAO:0002206,4.5,0.5,7.0,distal glossal edge
HAO:0002207,5.0,0.5,7.0,posterior surface of the glossa
HAO:0002208,5.5,0.5,7.0,anterior surface of the glossa
HAO:0002209,6.0,0.5,7.0,apical glossal hairs
HAO:0002210,6.5,0.5,7.0,apical glossal setae
HAO:0002211,0.5,1.0,7.0,styloconic sensillum
HAO:0002212,1.0,1.0,7.0,campaniform sensillum of the glossa
HAO:0002213,1.5,1.0,7.0,distal hypopharyngeal invagination
HAO:0002214,2.0,1.0,7.0,hypopharyngeal pecten
HAO:0002215,2.5,1.0,7.0,anterolateral wall of the stipes
HAO:0002216,3.0,1.0,7.0,marginal fringe of the stipes
HAO:0002217,3.5,1.0,7.0,distomedial stipital flange
HAO:0002218,4.0,1.0,7.0,proximomedial stipital flange
HAO:0002219,4.5,1.0,7.0,cranial fossa of the cardo
HAO:0002220,5.0,1.0,7.0,fifth sclerite of the maxillary palp
HAO:0002221,5.5,1.0,7.0,uniporous sensillum
HAO:0002222,6.0,1.0,7.0,fourth intrinsic muscle of the maxillary palp
HAO:0002223,6.5,1.0,7.0,interstipital sclerite
HAO:0002224,0.5,1.5,7.0,Stipital articular surface of the postmentum
HAO:0002225,1.0,1.5,7.0,median postmental ridge
HAO:0002226,1.5,1.5,7.0,postmento-premental hinge
HAO:0002227,2.0,1.5,7.0,premental ditch
HAO:0002228,2.5,1.5,7.0,distal hypopharyngeal sclerite
HAO:0002229,3.0,1.5,7.0,ligament
HAO:0002230,3.5,1.5,7.0,ventral glossal lines
HAO:0002231,4.0,1.5,7.0,basal glossal invagination
HAO:0002232,4.5,1.5,7.0,paraglossal acroglossal button
HAO:0002233,5.0,1.5,7.0,paraglossal annulus
HAO:0002234,5.5,1.5,7.0,hypopharyngeal button
HAO:0002235,6.0,1.5,7.0,salivary gland
HAO:0002236,6.5,1.5,7.0,salivary duct
HAO:0002237,0.5,2.0,7.0,first intrinsic muscle of the labial palp
HAO:0002238,1.0,2.0,7.0,second intrinsic muscle of the labial palp
HAO:0002239,1.5,2.0,7.0,posteroventral corner of the first valvifer
HAO:0002240,2.0,2.0,7.0,length of anterior area of second valvifer
HAO:0002241,2.5,2.0,7.0,length of female T9
HAO:0002242,3.0,2.0,7.0,mandibular dentition
HAO:0002243,3.5,2.0,7.0,galeal comb
HAO:0002244,4.0,2.0,7.0,campaniform sensillum of the premenum
HAO:0002245,4.5,2.0,7.0,distolateral premental incision
HAO:0002246,5.0,2.0,7.0,labial palpomere
HAO:0002247,5.5,2.0,7.0,glossal styloconic sensillum
HAO:0002248,6.0,2.0,7.0,medial apodeme of female S7
HAO:0002249,6.5,2.0,7.0,tubular A9
HAO:0002250,0.5,2.5,7.0,metapleural sulcus
HAO:0002251,1.0,2.5,7.0,mesosoma height
HAO:0002252,1.5,2.5,7.0,posterior tooth of the mandible
HAO:0002253,2.0,2.5,7.0,clypeo-compound eye distance
HAO:0002254,2.5,2.5,7.0,eye height
HAO:0002255,3.0,2.5,7.0,cranial scrobe of mesoscutum
HAO:0002256,3.5,2.5,7.0,scrobal carina of the mesoscutum
HAO:0002257,4.0,2.5,7.0,metanoto-metapectal-propodeal conjunctiva
HAO:0002258,4.5,2.5,7.0,profemoral scrobe of the mesopectus
HAO:0002259,5.0,2.5,7.0,dorsolateral setal patch of propodeum
HAO:0002260,5.5,2.5,7.0,anterodistal notch of the fore wing
HAO:0002261,6.0,2.5,7.0,posterodistal notch of the fore wing
HAO:0002262,6.5,2.5,7.0,petiole length
HAO:0002263,0.5,3.0,7.0,epistomal distance
HAO:0002264,1.0,3.0,7.0,anterolateral mesopectal projection
HAO:0002265,1.5,3.0,7.0,petiolar scrobe
HAO:0002266,2.0,3.0,7.0,lateroventral carina of the petiole
HAO:0002267,2.5,3.0,7.0,median conjunctiva of abdominal tergum 9
HAO:0002268,3.0,3.0,7.0,head width
HAO:0002269,3.5,3.0,7.0,facet
HAO:0002270,4.0,3.0,7.0,ventral margin of the mesopectus
HAO:0002271,4.5,3.0,7.0,ventral margin of the metapectus
HAO:0002272,5.0,3.0,7.0,median anatomical line
HAO:0002273,5.5,3.0,7.0,proximodistal anatomical line
HAO:0002274,6.0,3.0,7.0,head+mesosoma length
HAO:0002275,6.5,3.0,7.0,head+mesosoma length
HAO:0002276,0.5,3.5,7.0,mesosoma height
HAO:0002277,1.0,3.5,7.0,posterior mesoscutellar area
HAO:0002278,1.5,3.5,7.0,posterior mesoscutellar carina
HAO:0002279,2.0,3.5,7.0,posterolateral mesoscutellar area
HAO:0002280,2.5,3.5,7.0,posterolateral mesoscutellar carina
HAO:0002281,3.0,3.5,7.0,anterior part of pronotal plate
HAO:0002282,3.5,3.5,7.0,anteroventral depression of pronotum
HAO:0002283,4.0,3.5,7.0,anteroventral foramen of metapleuron
HAO:0002284,4.5,3.5,7.0,propodeo-second abdominal segment muscle
HAO:0002285,5.0,3.5,7.0,scutellar rim
HAO:0002286,5.5,3.5,7.0,dorsal rim of pronotal plate
HAO:0002287,6.0,3.5,7.0,pronotal fovea
HAO:0002288,6.5,3.5,7.0,median septum of scutellum
HAO:0002289,0.5,4.0,7.0,ovipositor clip
HAO:0002290,1.0,4.0,7.0,posterior lobe of scutellum
HAO:0002291,1.5,4.0,7.0,posterior part of pronotal plate
HAO:0002292,2.0,4.0,7.0,subcalyptral area
HAO:0002293,2.5,4.0,7.0,window under lateral bar
HAO:0002294,3.0,4.0,7.0,posteroventral corner of metapleuron
HAO:0002295,3.5,4.0,7.0,pronoto-mesoscutal suture
HAO:0002296,4.0,4.0,7.0,pronoto-mesopectal suture
HAO:0002297,4.5,4.0,7.0,mesopleural line
HAO:0002298,5.0,4.0,7.0,metapleuron
HAO:0002299,5.5,4.0,7.0,sensillum trichodeum
HAO:0002300,6.0,4.0,7.0,sensillum basiconicum
HAO:0002301,6.5,4.0,7.0,lateral clypeal seta
HAO:0002302,0.5,4.5,7.0,large volcano sensilla
HAO:0002303,1.0,4.5,7.0,large disc sensilla
HAO:0002304,1.5,4.5,7.0,sensillum coeloconicum A
HAO:0002305,2.0,4.5,7.0,sensillum coeloconicum B
HAO:0002306,2.5,4.5,7.0,axillar crescent
HAO:0002307,3.0,4.5,7.0,appendage segment
HAO:0002308,3.5,4.5,7.0,width
HAO:0002309,4.0,4.5,7.0,mesosoma length
HAO:0002310,4.5,4.5,7.0,anterior petiolar length
HAO:0002311,5.0,4.5,7.0,anterior pronotal slope
HAO:0002312,5.5,4.5,7.0,anterior setal pit
HAO:0002313,6.0,4.5,7.0,dorsal petiolar scrobe
HAO:0002314,6.5,4.5,7.0,dorsal head width
HAO:0002315,0.5,5.0,7.0,dorsal head width
HAO:0002316,1.0,5.0,7.0,distal clypeal line
HAO:0002317,1.5,5.0,7.0,diagonal petiolar length
HAO:0002318,2.0,5.0,7.0,caudal cylinder
HAO:0002319,2.5,5.0,7.0,apical spine distance
HAO:0002320,3.0,5.0,7.0,external area of the scape
HAO:0002321,3.5,5.0,7.0,facial area of the scape
HAO:0002322,4.0,5.0,7.0,transverse torular line
HAO:0002323,4.5,5.0,7.0,frontal carina line
HAO:0002324,5.0,5.0,7.0,lateral carina of clypeus
HAO:0002325,5.5,5.0,7.0,maximum cephalic length
HAO:0002326,6.0,5.0,7.0,maximum diameter of the compound eye
HAO:0002327,6.5,5.0,7.0,maximum height of petiolar node
HAO:0002328,0.5,5.5,7.0,maximum petiole height
HAO:0002329,1.0,5.5,7.0,angle
HAO:0002330,1.5,5.5,7.0,setal angle
HAO:0002331,2.0,5.5,7.0,maximum cephalic length in median line
HAO:0002332,2.5,5.5,7.0,median clypeal notch
HAO:0002333,3.0,5.5,7.0,median clypeal notch depth
HAO:0002334,3.5,5.5,7.0,Maximum spiracle distance of propodeum
HAO:0002335,4.0,5.5,7.0,pronotum width
HAO:0002336,4.5,5.5,7.0,length of petiolar node
HAO:0002337,5.0,5.5,7.0,anterodorsal spine of the petiolar node
HAO:0002338,5.5,5.5,7.0,apical petiolar spine distance
HAO:0002339,6.0,5.5,7.0,petiole width
HAO:0002340,6.5,5.5,7.0,postocular distance
HAO:0002341,0.5,6.0,7.0,postpetiole length
HAO:0002342,1.0,6.0,7.0,postpetiole width
HAO:0002343,1.5,6.0,7.0,cranial scrobe of the pronotum
HAO:0002344,2.0,6.0,7.0,pronotal spine
HAO:0002345,2.5,6.0,7.0,apical distance of pronotal spines
HAO:0002346,3.0,6.0,7.0,scape length
HAO:0002347,3.5,6.0,7.0,minimum spine distance
HAO:0002348,4.0,6.0,7.0,spine length
HAO:0002349,4.5,6.0,7.0,arithmetic mean
HAO:0002350,5.0,6.0,7.0,absolute cephalic size
HAO:0002351,5.5,6.0,7.0,anterodorsal rim of petiole
HAO:0002352,6.0,6.0,7.0,circumantennal carinae
HAO:0002353,6.5,6.0,7.0,anterior profile of petiolar node
HAO:0002354,0.5,6.5,7.0,dorsal petiolar profile
