ID,X,Y,Z,Label,Placed
HAO:0001610,-11.97746,19.02,11.39254, acrosternite 5,False
HAO:0001611,-10.9168,19.02,12.4532, acrosternite 6,False
HAO:0001612,-9.856136,19.02,13.51386, acrosternite 7,False
HAO:0001613,-8.795476,19.02,14.57452, acrosternite 8,False
HAO:0001614,-7.734816,19.02,15.63518, acrosternite 9,False
HAO:0001615,-6.674156,19.02,16.69584, ventral pronoto-procoxal muscle,False
HAO:0001616,-5.613496,19.02,17.7565, ventral T9-second valvifer muscle,False
HAO:0001617,-4.552836,19.02,18.81716, ventral plaque,False
HAO:0001618,-3.492175,19.02,19.87782, venter,False
HAO:0001619,-2.431515,19.02,20.93848, valvillus,False
HAO:0001620,-1.370855,19.02,21.99915, upper mesepisternum,False
HAO:0001621,-32.13,17.52,-8.76, trochantinal lobe,False
HAO:0001622,-31.06934,17.52,-7.69934, transverse suture,False
HAO:0001623,-30.00868,17.52,-6.63868, transscutal impression,False
HAO:0001624,-28.94802,17.52,-5.578019, transoccipital suture,False
HAO:0001625,-27.88736,17.52,-4.517359, transepimeral sulcus,False
HAO:0001626,-26.8267,17.52,-3.456699, transepimeral line,False
HAO:0001627,-25.76604,17.52,-2.396039, frenal carina,False
HAO:0001628,-24.70538,17.52,-1.335379, frenal sulcus,False
HAO:0001629,-23.64472,17.52,-0.274719, mesotrochantero-mesobasalar muscle,False
HAO:0001630,-22.58406,17.52,0.785942, torma,False
HAO:0001631,-21.5234,17.52,1.846602, third axillary sclerite of the hind wing,False
HAO:0001632,-20.46274,17.52,2.907262, third axillary sclerite of the fore wing,False
HAO:0001633,-19.40208,17.52,3.967922, third axillary sclerite,False
HAO:0001634,-18.34142,17.52,5.028582, terminal spine,False
HAO:0001635,-17.28076,17.52,6.089242, tergosternal sulcus,False
HAO:0001636,-16.2201,17.52,7.149903, tergo-valvifer articulation,False
HAO:0001637,-15.15944,17.52,8.210563, tentorio-mandibular muscle,False
HAO:0001638,-14.09878,17.52,9.271223, tentorio-cardinal muscle,False
HAO:0001639,-13.03812,17.52,10.33188, T9-genital membrane muscle,False
HAO:0001640,-11.97746,17.52,11.39254, T8-first valvifer muscle,False
HAO:0001641,-10.9168,17.52,12.4532, anterior metanoto-metacoxal muscle,False
HAO:0001642,-9.856136,17.52,13.51386, metanoto-metabasalar muscle,False
HAO:0001643,-8.795476,17.52,14.57452, mesonoto-mesolaterophragmal muscle,False
HAO:0001644,-7.734816,17.52,15.63518, mesonoto-mesocoxal muscle,False
HAO:0001645,-6.674156,17.52,16.69584, mesonoto-mesobasalar muscle,False
HAO:0001646,-5.613496,17.52,17.7565, subsalivarial gland,False
HAO:0001647,-4.552836,17.52,18.81716, mesosternal shelf,False
HAO:0001648,-3.492175,17.52,19.87782, subpetiolar process,False
HAO:0001649,-2.431515,17.52,20.93848, subocular area,False
HAO:0001650,-1.370855,17.52,21.99915, submetapleural ridge,False
HAO:0001651,-32.13,16.02,-8.76, submedian groove,False
HAO:0001652,-31.06934,16.02,-7.69934, submedian carina of propodeum,False
HAO:0001653,-30.00868,16.02,-6.63868, sublateral groove,False
HAO:0001654,-28.94802,16.02,-5.578019, mediosternite,False
HAO:0001655,-27.88736,16.02,-4.517359, subglossal brush,False
HAO:0001656,-26.8267,16.02,-3.456699, subcoxa,False
HAO:0001657,-25.76604,16.02,-2.396039, stylus of the third valvula,False
HAO:0001658,-24.70538,16.02,-1.335379, dorsal valve,False
HAO:0001659,-23.64472,16.02,-0.274719, stridulatory organ,False
HAO:0001660,-22.58406,16.02,0.785942, stipito-lacinial muscle,False
HAO:0001661,-21.5234,16.02,1.846602, stipito-galeal muscle,False
HAO:0001662,-20.46274,16.02,2.907262, sternopleurite,False
HAO:0001663,-19.40208,16.02,3.967922, sternaular area,False
HAO:0001664,-18.34142,16.02,5.028582, prospinasterno-profurcal muscle,False
HAO:0001665,-17.28076,16.02,6.089242, paraspiracular sulcus,False
HAO:0001666,-16.2201,16.02,7.149903, spiracular groove,False
HAO:0001667,-18.34142,29.52,5.028582, speculum,False
HAO:0001668,-14.09878,16.02,9.271223, S7-first valvula muscle,False
HAO:0001669,-13.03812,16.02,10.33188, setal line,False
HAO:0001670,-11.97746,16.02,11.39254, serrula,False
HAO:0001671,-10.9168,16.02,12.4532, sensillar patch of the second valvifer,False
HAO:0001672,-9.856136,16.02,13.51386, second valvifer-genital membrane muscle,False
HAO:0001673,-8.795476,16.02,14.57452, second axillary sclerite of the fore wing,False
HAO:0001674,-7.734816,16.02,15.63518, second abdominal tergal muscle,False
HAO:0001675,-6.674156,16.02,16.69584, second abdominal sternal muscle,False
HAO:0001676,-5.613496,16.02,17.7565, scutum,False
HAO:0001677,-4.552836,16.02,18.81716, scutellar tubercular projection,False
HAO:0001678,-3.492175,16.02,19.87782, glandular release pit of the scutellum,False
HAO:0001679,-2.431515,16.02,20.93848, scrobal sulcus,False
HAO:0001680,-1.370855,16.02,21.99915, scapular flange,False
HAO:0001681,-32.13,14.52,-8.76, sawtooth,False
HAO:0001682,-31.06934,14.52,-7.69934, salivarial sclerite,False
HAO:0001683,-27.88736,31.02,-4.517359, salivarial orifice,False
HAO:0001684,-28.94802,14.52,-5.578019, metasterno-second abdominal sternal muscle,False
HAO:0001685,-27.88736,14.52,-4.517359, second sterno-metacoxal muscle,False
HAO:0001686,-26.8267,14.52,-3.456699, row of spurs,False
HAO:0001687,-25.76604,14.52,-2.396039, rod-like sensilla,False
HAO:0001688,-24.70538,14.52,-1.335379, ramus,False
HAO:0001689,-23.64472,14.52,-0.274719, radix,False
HAO:0001690,-22.58406,14.52,0.785942, pteralia of the fore wing,False
HAO:0001691,-21.5234,14.52,1.846602, protuberance on malar space,False
HAO:0001692,-20.46274,14.52,2.907262, protrochanteral muscle,False
HAO:0001693,-19.40208,14.52,3.967922, protibial apical pegs,False
HAO:0001694,-18.34142,14.52,5.028582, prospinasternum,False
HAO:0001695,-17.28076,14.52,6.089242, propodeal spine,False
HAO:0001696,-16.2201,14.52,7.149903, propodeal areola,False
HAO:0001697,-15.15944,14.52,8.210563, propleural muscle,False
HAO:0001698,-14.09878,14.52,9.271223, mesofurco-propleural arm muscle,False
HAO:0001699,-13.03812,14.52,10.33188, prophragmal muscle,False
HAO:0001700,-11.97746,14.52,11.39254, pronotal triangle,False
HAO:0001701,-10.9168,14.52,12.4532, pronotal ridge,False
HAO:0001702,-9.856136,14.52,13.51386, pronotal disc,False
HAO:0001703,-8.795476,14.52,14.57452, processus musculares,False
HAO:0001704,-7.734816,14.52,15.63518, processus articularis,False
HAO:0001705,-6.674156,14.52,16.69584, mesopleural muscle,False
HAO:0001706,-5.613496,14.52,17.7565, mesopleural suture,False
HAO:0001707,-4.552836,14.52,18.81716, mesopleuro-anterior thoracic spiracle muscle,False
HAO:0001708,-3.492175,14.52,19.87782, mesospinasternum,False
HAO:0001709,-2.431515,14.52,20.93848, mesotarsal pegs,False
HAO:0001710,-1.370855,14.52,21.99915, mesothoracic venter,False
HAO:0001711,-32.13,13.02,-8.76, mesotibial apical peg,False
HAO:0001712,-31.06934,13.02,-7.69934, metabasalar muscle,False
HAO:0001713,-30.00868,13.02,-6.63868, metacoxal muscle,False
HAO:0001714,-28.94802,13.02,-5.578019, metafurcal muscle,False
HAO:0001715,-27.88736,13.02,-4.517359, metalaterophragma,False
HAO:0001716,-26.8267,13.02,-3.456699, metalaterophragmal muscle,False
HAO:0001717,-25.76604,13.02,-2.396039, metanotal flange,False
HAO:0001718,-24.70538,13.02,-1.335379, metanotal muscle,False
HAO:0001719,-23.64472,13.02,-0.274719, metanoto-metatrochantinal muscle,False
HAO:0001720,-22.58406,13.02,0.785942, metaphragmal muscle,False
HAO:0001721,-21.5234,13.02,1.846602, metapleural muscle,False
HAO:0001722,-20.46274,13.02,2.907262, metasomal spiracle,False
HAO:0001723,-19.40208,13.02,3.967922, metasubalare muscle,False
HAO:0001724,-18.34142,13.02,5.028582, metatrochanteral muscle,False
HAO:0001725,-17.28076,13.02,6.089242, metatrochantin,False
HAO:0001726,-16.2201,13.02,7.149903, metatrochantinal muscle,False
HAO:0001727,-15.15944,13.02,8.210563, mouth margin,False
HAO:0001728,-14.09878,13.02,9.271223, mucro,False
HAO:0001729,-13.03812,13.02,10.33188, multiporous gustatory sensillum,False
HAO:0001730,-11.97746,13.02,11.39254, multiporous olfactory sensillum,False
HAO:0001731,-10.9168,13.02,12.4532, multiporous plate,False
HAO:0001732,-9.856136,13.02,13.51386, nervous system,False
HAO:0001733,-8.795476,13.02,14.57452, notal membrane,False
HAO:0001734,-7.734816,13.02,15.63518, peduncle,False
HAO:0001735,-6.674156,13.02,16.69584, petiolar flange,False
HAO:0001736,-5.613496,13.02,17.7565, prophragmo-laterocervical muscle,False
HAO:0001737,-4.552836,13.02,18.81716, mesolaterophragmo-metabasalar muscle,False
HAO:0001738,-3.492175,13.02,19.87782, metalaterophragmo-metafurcal muscle,False
HAO:0001739,-2.431515,13.02,20.93848, pharyngeal wall,False
HAO:0001740,-1.370855,13.02,21.99915, pharynx,False
HAO:0001741,-32.13,11.52,-8.76, posterior propleuro-postoccipital muscle,False
HAO:0001742,-31.06934,11.52,-7.69934, second mesopleuro-third axillary sclerite of fore wing muscle,False
HAO:0001743,-30.00868,11.52,-6.63868, mesopleuro-mesosubalar muscle,False
HAO:0001744,-28.94802,11.52,-5.578019, anterior metapleuro-metafurcal muscle,False
HAO:0001745,-27.88736,11.52,-4.517359, posterior metapleuro-metafurcal muscle,False
HAO:0001746,-26.8267,11.52,-3.456699, first valvifer-genital membrane muscle,False
HAO:0001747,-25.76604,11.52,-2.396039, fore wing base,False
HAO:0001748,-24.70538,11.52,-1.335379, fore wing third axillary muscle,False
HAO:0001749,-23.64472,11.52,-0.274719, fore wing venation,False
HAO:0001750,-22.58406,11.52,0.785942, lateral mesofurco-metafurcal muscle,False
HAO:0001751,-21.5234,11.52,1.846602, lateral metafurco-metacoxal muscle,False
HAO:0001752,-20.46274,11.52,2.907262, median metafurco-metacoxal muscle,False
HAO:0001753,-19.40208,11.52,3.967922, funicular segment,False
HAO:0001754,-18.34142,11.52,5.028582, gastral tail,False
HAO:0001755,-17.28076,11.52,6.089242, genal carina,False
HAO:0001756,-16.2201,11.52,7.149903, genal space,False
HAO:0001757,-15.15944,11.52,8.210563, genital membrane,False
HAO:0001758,-14.09878,11.52,9.271223, dorsal profurco-procoxal muscle,False
HAO:0001759,-13.03812,11.52,10.33188, hairy lobe,False
HAO:0001760,-11.97746,11.52,11.39254, hairy ring of the metasoma,False
HAO:0001761,-10.9168,11.52,12.4532, lamnium,False
HAO:0001762,-9.856136,11.52,13.51386, lateral fovea,False
HAO:0001763,-8.795476,11.52,14.57452, lateral frontal septum,False
HAO:0001764,-7.734816,11.52,15.63518, epicuticle,False
HAO:0001765,-6.674156,11.52,16.69584, epipharyngeal brush,False
HAO:0001766,-5.613496,11.52,17.7565, epipharyngeal muscle,False
HAO:0001767,-4.552836,11.52,18.81716, ventral clypeal margin,False
HAO:0001768,-3.492175,11.52,19.87782, external female genitalia,False
HAO:0001769,-2.431515,11.52,20.93848, extrinsic muscle of the antenna,False
HAO:0001770,-1.370855,11.52,21.99915, periepistomal striation,False
HAO:0001771,-32.13,10.02,-8.76, first abdominal tergal spiracle muscle,False
HAO:0001772,-31.06934,10.02,-7.69934, first axillary sclerite of the fore wing,False
HAO:0001773,-30.00868,10.02,-6.63868, preorbital trabecula,False
HAO:0001774,-28.94802,10.02,-5.578019, profurco-prophragmal muscle,False
HAO:0001775,-27.88736,10.02,-4.517359, lateral scapo-pedicellar muscle,False
HAO:0001776,-26.8267,10.02,-3.456699, lateral T8-T9 muscle,False
HAO:0001777,-25.76604,10.02,-2.396039, lateral tentorio-scapal muscle,False
HAO:0001778,-24.70538,10.02,-1.335379, laterodorsal projection of mesoscutellum,False
HAO:0001779,-23.64472,10.02,-0.274719, mandibular muscle,False
HAO:0001780,-22.58406,10.02,0.785942, median bridge of the second valvifers,False
HAO:0001781,-21.5234,10.02,1.846602, median mesoscutal keel,False
HAO:0001782,-20.46274,10.02,2.907262, median scapo-pedicellar muscle,False
HAO:0001783,-19.40208,10.02,3.967922, mediotergite,False
HAO:0001784,-18.34142,10.02,5.028582, mesobasalar muscle,False
HAO:0001785,-17.28076,10.02,6.089242, mesocoxal foramen,False
HAO:0001786,-16.2201,10.02,7.149903, mesocoxal muscle,False
HAO:0001787,-15.15944,10.02,8.210563, mesofurcal muscle,False
HAO:0001788,-14.09878,10.02,9.271223, mesolaterophragma,False
HAO:0001789,-13.03812,10.02,10.33188, mesolaterophragmal muscle,False
HAO:0001790,-11.97746,10.02,11.39254, mesonotal muscle,False
HAO:0001791,-10.9168,10.02,12.4532, mesopectus-pronotum intersegmental membrane,False
HAO:0001792,-9.856136,10.02,13.51386, mesophragmal muscle,False
HAO:0001793,-8.795476,10.02,14.57452, lateral metapleuro-second abdominal sternal muscle,False
HAO:0001794,-7.734816,10.02,15.63518, metapleuro-propodeal muscle,False
HAO:0001795,-6.674156,10.02,16.69584, mandibular appendage,False
HAO:0001796,-5.613496,10.02,17.7565, marginal rim of scutellum,False
HAO:0001797,-4.552836,10.02,18.81716, median frontal septum,False
HAO:0001798,-3.492175,10.02,19.87782, median tentorio-scapal muscle,False
HAO:0001799,-2.431515,10.02,20.93848, intervolsellar process,False
HAO:0001800,-1.370855,10.02,21.99915, prespiracular carina,False
HAO:0001801,-32.13,31.02,-8.76, prepecto-anterior thoracic spiracle muscle,False
HAO:0001802,-31.06934,31.02,-7.69934, prepectal shelf,False
HAO:0001803,-30.00868,31.02,-6.63868, prepectal carina,False
HAO:0001804,-28.94802,31.02,-5.578019, prealare,False
HAO:0001805,-27.88736,31.02,-4.517359, prepecto-mesobasalar muscle,False
HAO:0001806,-26.8267,31.02,-3.456699, propleural arm-postoccipital muscle,False
HAO:0001807,-25.76604,31.02,-2.396039, propleural arm-procoxal muscle,False
HAO:0001808,-24.70538,31.02,-1.335379, pouch,False
HAO:0001809,-23.64472,31.02,-0.274719, postscutellum,False
HAO:0001810,-22.58406,31.02,0.785942, postoccipital carina,False
HAO:0001811,-21.5234,31.02,1.846602, occipital suture,False
HAO:0001812,-20.46274,31.02,2.907262, posterior tentorio-scapal muscle,False
HAO:0001813,-19.40208,31.02,3.967922, posterior T9-second valvifer muscle,False
HAO:0001814,-18.34142,31.02,5.028582, posterior stipito-palpal muscle,False
HAO:0001815,-17.28076,31.02,6.089242, posterior second valvifer-second valvula muscle,False
HAO:0001816,-16.2201,31.02,7.149903, posterior scutellum,False
HAO:0001817,-15.15944,31.02,8.210563, posterior pronoto-laterocervical muscle,False
HAO:0001818,-14.09878,31.02,9.271223, posterior projection of mesoscutellum,False
HAO:0001819,-13.03812,31.02,10.33188, posterior metanoto-metacoxal muscle,False
HAO:0001820,-11.97746,31.02,11.39254, frontal lobe,False
HAO:0001821,-10.9168,31.02,12.4532, frontal triangle,False
HAO:0001822,-9.856136,31.02,13.51386, frontofacial ridge,False
HAO:0001823,-8.795476,31.02,14.57452, frontovertex,False
HAO:0001824,-7.734816,31.02,15.63518, transverse trabecula,False
HAO:0001825,-5.613496,14.52,17.7565, frontal line,False
HAO:0001826,-5.613496,31.02,17.7565, callus,False
HAO:0001827,-4.552836,31.02,18.81716, proctiger,False
HAO:0001828,-3.492175,31.02,19.87782, mesosubalare muscle,False
HAO:0001829,-2.431515,31.02,20.93848, mediosternite 2,False
HAO:0001830,-1.370855,31.02,21.99915, mediosternite 3,False
HAO:0001831,-32.13,29.52,-8.76, mediosternite 4,False
HAO:0001832,-31.06934,29.52,-7.69934, mediosternite 5,False
HAO:0001833,-30.00868,29.52,-6.63868, mediosternite 6,False
HAO:0001834,-28.94802,29.52,-5.578019, mediosternite 7,False
HAO:0001835,-27.88736,29.52,-4.517359, mediosternite 8,False
HAO:0001836,-26.8267,29.52,-3.456699, mediosternite 9,False
HAO:0001837,-25.76604,29.52,-2.396039, mediosternite 10,False
HAO:0001838,-24.70538,29.52,-1.335379, laterosternite,False
HAO:0001839,-23.64472,29.52,-0.274719, laterosternite 2,False
HAO:0001840,-22.58406,29.52,0.785942, laterosternite 3,False
HAO:0001841,-21.5234,29.52,1.846602, laterosternite 5,False
HAO:0001842,-20.46274,29.52,2.907262, laterosternite 6,False
HAO:0001843,-19.40208,29.52,3.967922, laterosternite 7,False
HAO:0001844,-18.34142,29.52,5.028582, laterosternite 8,False
HAO:0001845,-17.28076,29.52,6.089242, laterosternite 9,False
HAO:0001846,-16.2201,29.52,7.149903, laterosternite 10,False
HAO:0001847,-20.46274,13.02,2.907262, metasomal spiracle,False
HAO:0001848,-14.09878,29.52,9.271223, laterosternite 4,False
HAO:0001849,-13.03812,29.52,10.33188, interscrobal surface,False
HAO:0001850,-11.97746,29.52,11.39254, frontofacial sulcus,False
HAO:0001851,-10.9168,29.52,12.4532, posterolateral tooth-like section of the anterior part of the pronotal plate,False
HAO:0001852,-9.856136,29.52,13.51386, submedian pronotal apodeme,False
HAO:0001853,-8.795476,29.52,14.57452, antecostal sulcus of the first abdominal tergum,False
HAO:0001854,-7.734816,29.52,15.63518, ventral impressed area of metanotum,False
HAO:0001855,-8.795476,19.02,14.57452, dorsal plate,False
HAO:0001856,-5.613496,29.52,17.7565, ventral spine of hypopygium,False
HAO:0001857,-4.552836,29.52,18.81716, posterior carina of subaxillular bar,False
HAO:0001858,-3.492175,29.52,19.87782, mesotrochantellus,False
HAO:0001859,-2.431515,29.52,20.93848, metatrochantellus,False
HAO:0001860,-19.40208,10.02,3.967922, mediotergite,False
HAO:0001861,-19.40208,29.52,3.967922, laterotergite,False
HAO:0001862,-31.06934,28.02,-7.69934, axillary cord of the hind wing,False
HAO:0001863,-30.00868,28.02,-6.63868, axillary cord of the fore wing,False
HAO:0001864,-28.94802,28.02,-5.578019, fifth tarsomere,False
HAO:0001865,-27.88736,28.02,-4.517359, fourth tarsomere,False
HAO:0001866,-26.8267,28.02,-3.456699, palpomere,False
HAO:0001867,-25.76604,28.02,-2.396039, second tarsomere,False
HAO:0001868,-24.70538,28.02,-1.335379, third tarsomere,False
HAO:0001869,-10.9168,23.52,12.4532, metapleuron,False
HAO:0001870,-22.58406,28.02,0.785942, lateral metapleuro-metanotal muscle,False
HAO:0001871,-21.5234,28.02,1.846602, transverse carina of T2,False
HAO:0001872,-32.13,26.52,-8.76, mesepisternum,False
HAO:0001873,-19.40208,28.02,3.967922, abdominal tergite 9,False
HAO:0001874,-18.34142,28.02,5.028582, abdominal tergite 10,False
HAO:0001875,-17.28076,28.02,6.089242, abdominal sternite 8,False
HAO:0001876,-16.2201,28.02,7.149903, postspiracular furrow,False
HAO:0001877,-9.856136,23.52,13.51386, metapostnotum,False
HAO:0001878,-14.09878,28.02,9.271223, median longitudinal carina of first metasomal sternum,False
HAO:0001879,-13.03812,28.02,10.33188, median longitudinal carina of the metasomal tergum,False
HAO:0001880,-11.97746,28.02,11.39254, median longitudinal furrow of mesoscutellum,False
HAO:0001881,-10.9168,28.02,12.4532, sublateral carina of tergum,False
HAO:0001882,-9.856136,28.02,13.51386, transverse carina on S2,False
HAO:0001883,-8.795476,28.02,14.57452, second flagellomere,False
HAO:0001884,-7.734816,28.02,15.63518, tenth flagellomere,False
HAO:0001885,-6.674156,28.02,16.69584, fifth flagellomere,False
HAO:0001886,-5.613496,28.02,17.7565, frontal ledge,False
HAO:0001887,-4.552836,28.02,18.81716, transmetapectal carina,False
HAO:0001888,-3.492175,28.02,19.87782, dorsal area of the metapectus,False
HAO:0001889,-2.431515,28.02,20.93848, stridulitrum,False
HAO:0001890,-1.370855,28.02,21.99915, abdominal sternum 10,False
HAO:0001891,-32.13,26.52,-8.76, profurco-procoxal muscle,False
HAO:0001892,-31.06934,26.52,-7.69934, profurco-postoccipital muscle,False
HAO:0001893,-30.00868,26.52,-6.63868, release and spread structure,False
HAO:0001894,-28.94802,26.52,-5.578019, mesonoto-mesotrochanteral muscle,False
HAO:0001895,-27.88736,26.52,-4.517359, third flagellomere,False
HAO:0001896,-26.8267,26.52,-3.456699, fourth flagellomere,False
HAO:0001897,-25.76604,26.52,-2.396039, sixth flagellomere,False
HAO:0001898,-24.70538,26.52,-1.335379, seventh flagellomere,False
HAO:0001899,-23.64472,26.52,-0.274719, eighth flagellomere,False
HAO:0001900,-22.58406,26.52,0.785942, ninth flagellomere,False
HAO:0001901,-21.5234,26.52,1.846602, eleventh flagellomere,False
HAO:0001902,-20.46274,26.52,2.907262, notaular ridge,False
HAO:0001903,-19.40208,26.52,3.967922, mesoscutellar arm,False
HAO:0001904,-18.34142,26.52,5.028582, acropleural ridge,False
HAO:0001905,-17.28076,26.52,6.089242, posterior rim of the propodeum,False
HAO:0001906,-16.2201,26.52,7.149903, profurcal bridge,False
HAO:0001907,-15.15944,26.52,8.210563, flexor apodeme,False
HAO:0001908,-14.09878,26.52,9.271223, dorsal prepectal inflection,False
HAO:0001909,-13.03812,26.52,10.33188, posterior prepectal inflection,False
HAO:0001910,-11.97746,26.52,11.39254, anus,False
HAO:0001911,-10.9168,26.52,12.4532, transverse carina on T2,False
HAO:0001912,-9.856136,26.52,13.51386, mesoscutum length,False
HAO:0001913,-8.795476,26.52,14.57452, lateral pectal fossa of the coxa,False
HAO:0001914,-7.734816,26.52,15.63518, lateral coxal condyle of the pleuron,False
HAO:0001915,-6.674156,26.52,16.69584, pectal fossa of the coxa,False
HAO:0001916,-5.613496,26.52,17.7565, medial pectal fossa of the coxa,False
HAO:0001917,-4.552836,26.52,18.81716, coxal condyle of the pectus,False
HAO:0001918,-3.492175,26.52,19.87782, medial coxal condyle of the pectus,False
HAO:0001919,-26.8267,29.52,-3.456699, lateral propodeal carina,False
HAO:0001920,-2.431515,11.52,20.93848, inner orbit,False
HAO:0001921,-32.13,25.02,-8.76, Metanoto-propodeo-metapecto-mesopectal complex,False
HAO:0001922,-31.06934,25.02,-7.69934, skeletal muscle,False
HAO:0001923,-30.00868,25.02,-6.63868, visceral muscle,False
HAO:0001924,-28.94802,25.02,-5.578019, cuticular evagination,False
HAO:0001925,-27.88736,25.02,-4.517359, protarsal claw,False
HAO:0001926,-26.8267,25.02,-3.456699, mesotarsal claw,False
HAO:0001927,-25.76604,25.02,-2.396039, metatarsal claw,False
HAO:0001928,-24.70538,25.02,-1.335379, anterior extension of lateral axillar area,False
HAO:0001929,-23.64472,25.02,-0.274719, central keel,False
HAO:0001930,-22.58406,25.02,0.785942, transverse propodeal carina,False
HAO:0001931,-3.492175,23.52,19.87782, metasternum,False
HAO:0001932,-14.09878,13.02,9.271223, mucro,False
HAO:0001933,-19.40208,25.02,3.967922, gastral scrobe,False
HAO:0001934,-18.34142,25.02,5.028582, lateral carina of the gastral scrobe,False
HAO:0001935,-17.28076,25.02,6.089242, interantennal area,False
HAO:0001936,-16.2201,25.02,7.149903, longitudinal sensillum,False
HAO:0001937,-15.15944,25.02,8.210563, remigium,False
HAO:0001938,-14.09878,25.02,9.271223, interocular distance,False
HAO:0001939,-13.03812,25.02,10.33188, anterior cranio-mandibular articulation,False
HAO:0001940,-11.97746,25.02,11.39254, annulus of petiole,False
HAO:0001941,-10.9168,25.02,12.4532, anterior metatibial spur,False
HAO:0001942,-9.856136,25.02,13.51386, calyptra,False
HAO:0001943,-8.795476,25.02,14.57452, circumscutellar carina,False
HAO:0001944,-7.734816,25.02,15.63518, facial impression,False
HAO:0001945,-6.674156,25.02,16.69584, hairy ring of T3,False
HAO:0001946,-5.613496,25.02,17.7565, intertergal suture,False
HAO:0001947,-4.552836,25.02,18.81716, lateroventral mesopleural carina,False
HAO:0001948,-3.492175,25.02,19.87782, longitudinal scutellar carina,False
HAO:0001949,-2.431515,25.02,20.93848, longitudinal ridge on the posterior surface of metatibia,False
HAO:0001950,-1.370855,25.02,21.99915, median carina of lower face,False
HAO:0001951,-32.13,23.52,-8.76, median mesoscutal impression,False
HAO:0001952,-31.06934,23.52,-7.69934, mesopleural impression,False
HAO:0001953,-30.00868,23.52,-6.63868, metafemoral spine,False
HAO:0001954,-28.94802,23.52,-5.578019, metapleural cavity,False
HAO:0001955,-31.06934,22.02,-7.69934, metepimeron,False
HAO:0001956,-26.8267,23.52,-3.456699, pronotal crest,False
HAO:0001957,-25.76604,23.52,-2.396039, facial triangle,False
HAO:0001958,-24.70538,23.52,-1.335379, setal pit,False
HAO:0001959,-23.64472,23.52,-0.274719, posteroventral cavity of female T7,False
HAO:0001960,-22.58406,23.52,0.785942, scutellar spine,False
HAO:0001961,-21.5234,23.52,1.846602, transverse median carina on scutellar plate,False
HAO:0001962,-20.46274,23.52,2.907262, ventral keel of petiole,False
HAO:0001963,-19.40208,23.52,3.967922, occipital margin,False
HAO:0001964,-18.34142,23.52,5.028582, aporous sensillum,False
HAO:0001965,-17.28076,23.52,6.089242, scutellar sensillum,False
HAO:0001966,-16.2201,23.52,7.149903, secretory pore,False
HAO:0001967,-15.15944,23.52,8.210563, specialized area of mesoscutellum,False
HAO:0001968,-14.09878,23.52,9.271223, anterior propodeal projection,False
HAO:0001969,-13.03812,23.52,10.33188, metasomal segment,False
HAO:0001970,-6.674156,26.52,16.69584, thorax,False
HAO:0001971,-10.9168,23.52,12.4532, subantennal carina,False
HAO:0001972,-9.856136,23.52,13.51386, apical tooth of mandible,False
HAO:0001973,-8.795476,23.52,14.57452, campaniform sensillum,False
HAO:0001974,-7.734816,23.52,15.63518, medial tooth,False
HAO:0001975,-6.674156,23.52,16.69584, lateral projection,False
HAO:0001976,-5.613496,23.52,17.7565, basal tooth of mandible,False
HAO:0001977,-4.552836,23.52,18.81716, costal margin,False
HAO:0001978,-3.492175,23.52,19.87782, palpal fossa of the prementum,False
HAO:0001979,-24.70538,22.02,-1.335379, cardo,False
HAO:0001980,-1.370855,23.52,21.99915, anatomical region,False
HAO:0001981,-1.370855,29.52,21.99915, margin,False
HAO:0001982,-31.06934,22.02,-7.69934, dorsal area of the metapectal-propodeal complex,False
HAO:0001983,-3.492175,19.02,19.87782, dorsal pronotal corner,False
HAO:0001984,-28.94802,22.02,-5.578019, anteclypeal setal pair,False
HAO:0001985,-27.88736,22.02,-4.517359, antespiracular setal patch,False
HAO:0001986,-26.8267,22.02,-3.456699, basal node,False
HAO:0001987,-25.76604,22.02,-2.396039, genal pilosity,False
HAO:0001988,-24.70538,22.02,-1.335379, lateral occipital carina,False
HAO:0001989,-23.64472,22.02,-0.274719, lateral epomia,False
HAO:0001990,-22.58406,22.02,0.785942, pilosity,False
HAO:0001991,-18.34142,20.52,5.028582, orbital carina,False
HAO:0001992,-20.46274,22.02,2.907262, S2 felt field,False
HAO:0001993,-19.40208,22.02,3.967922, S3 felt field,False
HAO:0001994,-14.09878,14.52,9.271223, propodeum,False
HAO:0001995,-17.28076,22.02,6.089242, mandibular lancea,False
HAO:0001996,-16.2201,22.02,7.149903, precoxal sulcus,False
HAO:0001997,-15.15944,22.02,8.210563, anterior area of the second abdominal sternite,False
HAO:0001998,-14.09878,22.02,9.271223, dorsal petiolar carina,False
HAO:0001999,-22.58406,17.52,0.785942, dorsope,False
HAO:0002000,-11.97746,22.02,11.39254, lateral petiolar carina,False
HAO:0002001,-30.00868,20.52,-6.63868, coeloconic sensillum,False
HAO:0002002,-9.856136,22.02,13.51386, gastral spiracles,False
HAO:0002003,-8.795476,22.02,14.57452, gastral tergite,False
HAO:0002004,-7.734816,22.02,15.63518, abdominal sternite 3,False
HAO:0002005,-6.674156,22.02,16.69584, metasomal tergite,False
HAO:0002006,-5.613496,22.02,17.7565, epimeral notch,False
HAO:0002007,-4.552836,22.02,18.81716, sternal apodeme,False
HAO:0002008,-3.492175,22.02,19.87782, areola,False
HAO:0002009,-2.431515,22.02,20.93848, anterior declivity of mesoscutum,False
